Title,Year,DOI
Learning Parametric Dynamic Movement Primitives from Multiple Demonstrations,2010,
Hierarchical dynamic movement primitive for the smooth movement of robots based on deep reinforcement learning,2023,10.1007/s10489-022-03219-7
Accelerated Sensorimotor Learning of Compliant Movement Primitives,2018,10.1109/TRO.2018.2861921
Cooperative Manipulation for a Mobile Dual-Arm Robot Using Sequences of Dynamic Movement Primitives,2020,10.1109/TCDS.2018.2868921
Real-time velocity scaling and obstacle avoidance for industrial robots using fuzzy dynamic movement primitives and virtual impedances,2018,10.1108/IR-02-2017-0035
Combined Admittance Control With Type II Singularity Evasion for Parallel Robots Using Dynamic Movement Primitives,2023,10.1109/TRO.2023.3238136
An adaptive learning and control framework based on dynamic movement primitives with application to human-robot handovers,2022,10.1016/j.robot.2021.103935
Impedance Adaptation by Reinforcement Learning with Contact Dynamic Movement Primitives,2022,10.1109/AIM52237.2022.9863416
A Novel Dual Quaternion Based Dynamic Motion Primitives for Acrobatic Flight,2021,10.1109/ICRAS52289.2021.9476600
Human-robot collaborative object transfer using human motion prediction based on Dynamic Movement Primitives,2019,10.23919/ecc.2019.8796249
Sinc-based Dynamic Movement Primitives for Encoding Point-to-point Kinematic Behaviors,2018,
A study case of Dynamic Motion Primitives as a motion planning method to automate the work of forestry cranes,2021,10.1016/j.compag.2021.106037
An End-to-end Approach for Learning and Generating Complex Robot Motions from Demonstration,2020,10.1109/icarcv50220.2020.9305399
Robot Learning Method for Human-like Arm Skills Based on the Hybrid Primitive Framework,2024,10.3390/s24123964
Vision-Locomotion Coordination Control for a Powered Lower-Limb Prosthesis Using Fuzzy-Based Dynamic Movement Primitives,2024,10.1109/TASE.2023.3250240
Real-time Trajectory Generation via Dynamic Movement Primitives for Autonomous Racing,2024,
A Teleoperation Framework for Upper Limb Rehabilitation Based on Improved Dynamic Movement Primitives and Hybrid Control,2024,10.1109/ICRAS62427.2024.10654484
Robots Adapting to the Environment: A Review on the Fusion of Dynamic Movement Primitives and Artificial Potential Fields,2024,10.1109/ACCESS.2024.3418573
Physical Human -Robot Interaction (pHRI) through Admittance Control of Dynamic Movement Primitives in Sit -to -Stand Assistance Robot,2022,
Kinesthetic Guidance Utilizing DMP Synchronization and Assistive Virtual Fixtures for Progressive Automation,2020,10.1017/S0263574719001437
MODULATION OF DYNAMIC MOVEMENT PRIMITIVES FOR BIPED LOCOMOTION,2016,
Cooperative Control for Dual-Arm Robots Based on Improved Dynamic Movement Primitives,2024,10.1109/TIE.2024.3406866
A model predictive obstacle avoidance method based on dynamic motion primitives and a Kalman filter,2023,10.1002/asjc.2946
Enhanced task parameterized dynamic movement primitives by GMM to solve manipulation tasks,2023,10.1108/RIA-07-2022-0199
Robot Learning System Based on Adaptive Neural Control and Dynamic Movement Primitives,2019,10.1109/TNNLS.2018.2852711
Dimensionality Reduction for Dynamic Movement Primitives and Application to Bimanual Manipulation of Clothes,2018,10.1109/TRO.2018.2808924
Robot skill learning system of multi-space fusion based on dynamic movement primitives and adaptive neural network control,2024,10.1016/j.neucom.2024.127248
A Lower Limb Exoskeleton Adaptive Control Method Based on Model-free Reinforcement Learning and Improved Dynamic Movement Primitives,2025,10.1007/s10846-025-02230-7
Efficient policy search in low-dimensional embedding spaces by generalizing motion primitives with a parameterized skill memory,2015,10.1007/s10514-014-9417-9
Adaptive Gait Planning with Dynamic Movement Primitives for Walking Assistance Lower Exoskeleton in Uphill Slopes,2020,10.18494/SAM.2020.2550
Human-Robot Variable Impedance Skills Transfer Learning Based on Dynamic Movement Primitives,2022,10.1109/LRA.2022.3154469
Biped Walking Learning from Imitation Using Dynamic Movement Primitives,2016,10.1007/978-3-319-27149-1_15
Task Extension of Robot with Voice Control Based on Dynamical Movement Primitives,2020,10.1109/ISAS49493.2020.9378861
Vision-Based Dexterous Motion Planning by Dynamic Movement Primitives with Human Hand Demonstration,2024,10.1109/ISIE54533.2024.10595749
Modified Dynamic Movement Primitive-Based Closed Ankle Reduction Technique Learning and Variable Impedance Control for a Redundant Parallel Bone-Setting Robot,2025,10.3390/machines13020145
Interaction learning for dynamic movement primitives used in cooperative robotic tasks,2013,10.1016/j.robot.2013.07.009
Efficient movement representation by embedding Dynamic Movement Primitives in Deep Autoencoders,2015,
Multiple Demonstrations Based Trajectory Generation for Mobile Agent Using DMPs with T-S Fuzzy Model,2021,
Hierarchical Task-Oriented Whole-Body Locomotion of a Walking Exoskeleton Using Adaptive Dynamic Motion Primitive for Cart Pushing,2023,10.1109/TASE.2023.3345919
User Adaptable Tasks for Differential Teaching with Applications to Robotic Autism Therapy,2015,10.1145/2769493.2775129
Dynamic Movement Primitives for moving goals with temporal scaling adaptation,2020,10.1109/icra40945.2020.9196765
A Real-Time Nearly Time-Optimal Point-To-Point Trajectory Planning Method Using Dynamic Movement Primitives,2014,
Geometry-aware Dynamic Movement Primitives,2020,10.1109/icra40945.2020.9196952
A Reversible Dynamic Movement Primitive formulation,2021,10.1109/ICRA48506.2021.9562059
Robotic peg-in-hole assembly based on reversible dynamic movement primitives and trajectory optimization,2023,10.1016/j.mechatronics.2023.103054
A Framework for Learning Dynamic Movement Primitives with Deep Reinforcement Learning,2022,10.1109/ICRoM57054.2022.10025346
Combination of Dynamic Movement Primitives and Recurrent Neural Network to Solve Kinematics and Motion Planning Problems of an Exoskeleton-Based Rehabilitation Robot,2024,10.1155/2024/5532869
Human Motion Prediction in Human-Robot Handovers based on Dynamic Movement Primitives,2018,
Progressive Automation with DMP Synchronization and Variable Stiffness Control,2018,10.1109/LRA.2018.2856536
Dynamic Movement Primitives for Movement Generation Using GMM-GMR Analytical Method,2019,10.1109/infoct.2019.8711390
Multiparty Motion Coordination: From Choreographies to Robotics Programs,2020,10.1145/3428202
A DMPs-Based Framework for Robot Learning and Generalization of Humanlike Variable Impedance Skills,2018,10.1109/TMECH.2018.2817589
"On-Line Modifications of Robotic Trajectories: Learning, Coaching and Force Vs. Position Feedback",2017,10.1007/978-3-319-49058-8_3
Dynamic Movement Primitives-Based Human Action Prediction and Shared Control for Bilateral Robot Teleoperation,2024,10.1109/TIE.2024.3401185
An Improved LWR Based Forcing Term Learning from DMPs,2016,10.1109/ICIICII.2016.59
An Enhanced Robot Massage System in Smart Homes Using Force Sensing and a Dynamic Movement Primitive,2020,10.3389/fnbot.2020.00030
Coupling Movement Primitives: Interaction With the Environment and Bimanual Tasks,2014,10.1109/TRO.2014.2304775
Movement reproduction and obstacle avoidance with dynamic movement primitives and potential fields,2008,
Learning movement primitives,2005,
Whole-Body Control for Velocity-Controlled Mobile Collaborative Robots Using Coupling Dynamic Movement Primitives,2022,
Dynamic Movement Primitives for Human Movement Recognition,2015,
Learning from Demonstration: Dynamical Movement Primitives based Reusable Suturing Skill Modelling method,2018,
A robot motion skills method with explicit environmental constraints,2024,10.1108/IR-08-2023-0180
Reinforcement Learning of Dual-Arm Cooperation for a Mobile Manipulator with Sequences of Dynamical Movement Primitives,2017,
A Probabilistic Dynamic Movement Primitives Framework on Human Hand Motion Prediction for an Object Transfer Scenario,2023,10.1016/j.ifacol.2023.10.1022
Skill Learning Strategy Based on Dynamic Motion Primitives for Human-Robot Cooperative Manipulation,2021,10.1109/TCDS.2020.3021762
A Locomotion Mode Recognition Algorithm Using Adaptive Dynamic Movement Primitives,2023,10.1109/TNSRE.2023.3327751
ProDMP: A Unified Perspective on Dynamic and Probabilistic Movement Primitives,2023,10.1109/LRA.2023.3248443
Workspace Trajectory Generation Method for Humanoid Adaptive Walking With Dynamic Motion Primitives,2020,10.1109/ACCESS.2020.2976098
Intuitive Gait Pattern Generation for an Exoskeleton Robot,2019,10.1007/s12541-019-00184-z
Modified dynamic movement primitives for joining movement sequences,2011,
A DMPs-based Switching Motion Planning Method for Robots with Obstacles,2020,
Merging Position and Orientation Motion Primitives,2019,10.1109/icra.2019.8793786
Real-time temporal adaptation of dynamic movement primitives for moving targets,2021,
Phase-based Dynamic Movement Primitives for Powered Knee-Ankle Prosthesis Control,2022,10.1109/ICRAS55217.2022.9842244
Visualization of Stable Heteroclinic Channel-Based Movement Primitives,2021,10.1109/LRA.2021.3061382
A DMPs-based Approach for Human-Robot Collaboration Task Quality Management,2023,10.1109/ICARSC58346.2023.10129609
A Novel Balance Control Strategy Based on Enhanced Stability Pyramid Index and Dynamic Movement Primitives for a Lower Limb Human-Exoskeleton System,2021,10.3389/fnbot.2021.751642
"Lucy, Take the Noodle Box!: Domestic Object Manipulation Using Movement Primitives and Whole Body Motion",2019,10.1007/978-3-030-35699-6_15
The Arm Planning with Dynamic Movement Primitive for Humanoid Service Robot,2020,10.1109/icarm49381.2020.9195273
Learning from demonstration using improved dynamic movement primitives,2021,10.1109/ICIEA51954.2021.9516425
Planning and Control for Collision-Free Cooperative Aerial Transportation,2018,10.1109/TASE.2016.2605707
Passivity Based Iterative Learning of Admittance-Coupled Dynamic Movement Primitives for Interaction with Changing Environments,2018,
A Dynamic Movement Primitives-Based Tool Use Skill Learning and Transfer Framework for Robot Manipulation,2025,10.1109/TASE.2024.3370139
Gaussian process movement primitive,2023,10.1016/j.automatica.2023.111120
Constrained Dynamic Movement Primitives for Collision Avoidance in Novel Environments,2023,10.1109/IROS55552.2023.10341839
Energy Efficient and Robust Balancing with Motion Primitive Switching,2017,10.1142/S0219843617500098
Adaptation and coaching of periodic motion primitives through physical and visual interaction,2016,10.1016/j.robot.2015.09.011
Trajectory Representation by Nonlinear Scaling of Dynamic Movement Primitives,2016,
Deep Encoder-Decoder Networks for Mapping Raw Images to Dynamic Movement Primitives,2018,
Synthesis of New Dynamic Movement Primitives Through Search in a Hierarchical Database of Example Movements,2015,10.5772/61036
Robot learning system based on dynamic movement primitives and neural network,2021,10.1016/j.neucom.2021.04.034
Learning Cooperative Primitives with Physical Human-Robot Interaction for a Human-Powered Lower Exoskeleton,2016,
Human-Robot Cooperation Through Force Adaptation Using Dynamic Motion Primitives and Iterative Learning,2014,
An Ergo-Interactive Framework for Human-Robot Collaboration Via Learning From Demonstration,2024,10.1109/LRA.2023.3328366
Gaussian Processes for Dynamic Movement Primitives with Application in Knowledge-based Cooperation,2016,
Dynamic movement primitives - A framework for motor control in humans and humanoid robotics,2006,10.1007/4-431-31381-8_23
Dynamic Movement Primitives: Volumetric Obstacle Avoidance,2019,
Dynamic Movement Primitives for Human-Robot interaction: comparison with human behavioral observation,2013,
Adaptive Learning of Dynamic Movement Primitives through Demonstration,2016,
COMBINING MOTION PRIMITIVES AND IMAGE-BASED VISUAL SERVO CONTROL,2020,
Encoding of Periodic and their Transient Motions by a Single Dynamic Movement Primitive,2012,
Constrained DMPs for Feasible Skill Learning on Humanoid Robots,2018,
Reinforcement Learning of Manipulation and Grasping Using Dynamical Movement Primitives for a Humanoidlike Mobile Manipulator,2018,10.1109/TMECH.2017.2717461
An effective dynamical evaluation and optimization mechanism for accurate motion primitives learning,2025,10.1007/s10489-024-06147-w
MT-RSL: A multitasking-oriented robot skill learning framework based on continuous dynamic movement primitives for improving efficiency and quality in robot-based intelligent operation,2024,10.1016/j.rcim.2024.102817
Adapting to Contacts: Energy Tanks and Task Energy for Passivity-Based Dynamic Movement Primitives,2017,
Imitation learning using Gaussian mixture models and Dynamic Movement Primitives for rehabilitation exoskeletons: a comparison,2024,10.1109/BIOROB60516.2024.10719741
Coordinate Change Dynamic Movement Primitives - A Leader-Follower Approach,2016,
A DMPs-based Approach for Human-like Robotic Movements,2024,10.1109/ICARSC61747.2024.10535923
Coupled Multiple Dynamic Movement Primitives Generalization for Deformable Object Manipulation,2022,10.1109/LRA.2022.3156656
Using Kinect for Robot Gesture Imitation,2014,10.1016/j.protcy.2014.10.250
Learning optimal controllers: a dynamical motion primitive approach,2023,10.1016/j.ifacol.2023.10.1242
A Hybrid Joint/Cartesian DMP-Based Approach for Obstacle Avoidance of Anthropomorphic Assistive Robots,2019,10.1007/s12369-019-00597-w
A Modified Cartesian Space DMPs Model for Robot Motion Generation,2019,10.1007/978-3-030-27529-7_7
When DMP Breaks: A Contribution on the Tenacity of Dynamic Movement Primitives from the Handwriting Perspective,2022,10.1109/ICARM54641.2022.9959736
Dual quaternion based dynamic movement primitives to learn industrial tasks using teleoperation,2023,10.1109/ICRA48891.2023.10160970
Biped Locomotion - Improvement and Adaptation,2014,
A Framework for Composite Layup Skill Learning and Generalizing Through Teleoperation,2022,10.3389/fnbot.2022.840240
Robot Learning by Demonstration with Dynamic Parameterization of the Orientation: An Application to Agricultural Activities,2023,10.3390/robotics12060166
A Novel Method of Motion Planning for an Anthropomorphic Arm Based on Movement Primitives,2013,10.1109/TMECH.2012.2197405
Step Length Adaptation for Walking Assistance,2017,
Self-Improving Biped Locomotion,2013,10.1063/1.4825680
Hierarchical Interactive Learning for a Human-Powered Augmentation Lower Exoskeleton,2016,
Integrated Classical Planning and Motion Planning for Complex Robot Tasks,2021,10.1007/978-3-030-89098-8_7
Gait Planning with Dynamic Movement Primitives for Lower Limb Exoskeleton Walking Up Stairs,2018,
Learning robotic motion with mirror therapy framework for hemiparesis rehabilitation,2023,10.1016/j.ipm.2022.103244
Dynamic Motion Primitives-based Trajectory Learning for Physical Human-Robot Interaction Force Control,2024,10.1109/TII.2023.3280320
Comparison of motion encoding frameworks on human manipulation actions,2025,10.1016/j.robot.2024.104869
Reinforcement learning approach to locomotion adaptation in sloped environments,2014,
Cauchy DMP: Improving 3C industrial assembly quality with the Cauchy kernel and singular value decomposition,2023,10.1049/ccs2.12097
Modulation and generalization of Cartesian trajectories using quaternion-based dynamic movement primitives,2024,
Learning and Generalization of Dynamic Movement Primitives by Hierarchical Deep Reinforcement Learning from Demonstration,2018,
Convolutional Encoder-Decoder Networks for Robust Image-to-Motion Prediction,2020,10.1007/978-3-030-19648-6_59
TASK MODIFICATION SCHEME FOR A COLLABORATIVE ROBOT,2022,
Dynamic Movement Primitives based Parametric Gait Model for Lower Limb Exoskeleton,2020,
Safe Human-Robot Motor Skill Learning through Probabilistic Dynamic Movement Primitives and Control Barrier Functions,2024,
Progressive Automation of Repetitive Tasks Involving both Translation and Rotation,2019,10.1007/978-3-030-00232-9_6
Dimensionality Reduction and Motion Coordination in Learning Trajectories with Dynamic Movement Primitives,2014,
Adaptive synthesis of dynamically feasible full-body movements for the humanoid robot HRP-2 by flexible combination of learned dynamic movement primitives,2017,10.1016/j.robot.2017.01.010
Incremental Learning of Human Behaviors using Hierarchical Hidden Markov Models,2010,
Adaptation of Robot Locomotion Patterns with Dynamic Movement Primitives,2015,10.1109/ICARSC.2015.9
Optimal Constant Acceleration Motion Primitives,2019,10.1109/TVT.2019.2927124
Lunar Excavator Mission Operations using Dynamic Movement Primitives,2023,10.1109/IROS55552.2023.10342005
Improving the Generalizability of Robot Assembly Tasks Learned from Demonstration Via CNN-Based Segmentation,2019,10.1109/coase.2019.8843029
Learning Via-Point Movement Primitives with Inter- and Extrapolation Capabilities,2019,10.1109/iros40897.2019.8968586
Robot control based on motor primitives: A comparison of two approaches,2024,10.1177/02783649241258782
Continuous Gait Phase Estimation and Torque Profile Generation using adaptive Dynamic Movement Primitives for Able-Bodied Individuals and Stroke Survivors,2024,10.1109/BIOROB60516.2024.10719720
Learning from demonstration with partially observable task parameters using Dynamic Movement Primitives and Gaussian Process Regression,2016,
Learning and Executing Primitive Skills Based on Adaptive Control,2020,10.1109/YAC51587.2020.9337683
Reactive Task Adaptation of a Dynamic System With External Disturbances Based on Invariance Control and Movement Primitives,2022,10.1109/TCDS.2021.3094982
Inverse kinematics and planning/control co-design method of redundant manipulator for precision operation: Design and experiments,2023,10.1016/j.rcim.2022.102457
A Motion Planning Method for Robots Based on DMPs and Modified Obstacle-Avoiding Algorithm,2023,10.1109/TASE.2022.3202351
COMBINATION OF AFFINE DEFORMATION AND DYNAMIC MOVEMENT PRIMITIVE IN LEARNING HUMAN MOTION FOR REDUNDANT MANIPULATOR,2016,
Reinforcement Learning for Manipulators Without Direct Obstacle Perception in Physically Constrained Environments,2017,10.1016/j.promfg.2017.07.115
Phase-Synchronized Learning of Periodic Compliant Movement Primitives (P-CMPs),2020,10.3389/fnbot.2020.599889
Learning Coordinated Vehicle Maneuver Motion Primitives from Human Demonstration,2018,
Movement Primitives via Optimization,2015,
Learning and Adaptation of Periodic Motion Primitives Based on Force Feedback and Human Coaching Interaction,2014,
A Proposed Architecture for Autonomous Operations in Backhoe Machines,2016,10.1007/978-3-319-08338-4_111
Research on Robot Screwing Skill Method Based on Demonstration Learning,2024,10.3390/s24010021
Path Integral Learning of Multidimensional Movement Trajectories,2013,10.1063/1.4825679
Learning movement primitive libraries through probabilistic segmentation,2017,10.1177/0278364917713116
Human Intention Inference and On-Line Human Hand Motion Prediction for Human-Robot Collaboration,2019,10.1109/iros40897.2019.8968192
Incremental statistical learning for integrating motion primitives and language in humanoid robots,2016,10.1007/s10514-015-9486-4
Human-robot collaborative object transfer using human motion prediction based on Cartesian pose Dynamic Movement Primitives,2021,10.1109/ICRA48506.2021.9562035
Probabilistic Movement Primitives Based on Weight Combination,2022,10.1109/ICARM54641.2022.9959162
"Toward robot-agnostic home appliance operation: a task execution framework using motion primitives, ontology, and GUI",2022,10.1080/01691864.2022.2070422
A Modular Framework for Motion Planning Using Safe-by-Design Motion Primitives,2019,10.1109/TRO.2019.2923335
Motion planning with adaptive motion primitives for modular robots,2015,10.1016/j.asoc.2015.05.002
Dynamic Movement Primitives and Force Feedback: Teleoperation in Precision Grinding Process,2017,
Rich Periodic Motor Skills on Humanoid Robots: Riding the Pedal Racer,2014,
Adapting periodic motion primitives to external feedback: modulating and changing the motion,2014,
Incremental learning of full body motion primitives and their sequencing through human motion observation,2012,10.1177/0278364911426178
A2ML: A general human-inspired motion language for anthropomorphic arms based on movement primitives,2019,10.1016/j.robot.2018.10.006
Learning and generating vehicle motion primitives from human-driving data,2025,10.1017/S0263574724001681
Learning Efficient Omni-directional Capture Stepping for Humanoid Robots from Human Motion and Simulation,2018,
A Novel Trajectory Generation Method for Robot Control,2012,10.1007/s10846-012-9683-8
Exploration in Structured Space of Robot Movements for Autonomous Augmentation of Action Knowledge,2015,
Collaborative robot trajectory tracking control based on DS-KMP algorithm,2025,10.1007/s41315-025-00433-7
A New DMP Scaling Method for Robot Learning by Demonstration and Application to the Agricultural Domain,2024,10.1109/ACCESS.2023.3349093
Image-based anti-interference robotic Chinese character writing system,2024,10.1017/S0263574724000018
Automatic regrouping of trajectories based on classification and regression tree,2020,
Online gait learning with Assist-As-Needed control strategy for post-stroke rehabilitation exoskeletons,2024,10.1017/S0263574723001431
Pattern Analysis and Parameters Optimization of Dynamic Movement Primitives for Learning Unknown Trajectories,2020,10.1109/IROS45743.2020.9340702
Phase State System for Generating Interactive Behaviors for Humanoid Robots,2022,10.1007/978-3-031-04870-8_58
Demonstration Learning and Generalization of Robotic Motor Skills Based on Wearable Motion Tracking Sensors,2023,10.1109/TIM.2023.3288240
Coordinated hierarchical control of space robotic safe manipulation with load sharing,2023,10.1016/j.actaastro.2022.10.030
Model predictive optimization for imitation learning from demonstrations,2023,10.1016/j.robot.2023.104381
Parametrization of Robotic Deburring Process with Motor Skills from Motion Primitives of Human Skill Model,2017,
Learning Physical Human-Robot Interaction With Coupled Cooperative Primitives for a Lower Exoskeleton,2019,10.1109/TASE.2018.2886376
Planning of goal-oriented motion from stochastic motion primitives and optimal controlling of joint torques in whole-body,2017,10.1016/j.robot.2017.01.013
Continuous Phase Estimation in a Variety of Locomotion Modes using adaptive Dynamic Movement Primitives,2023,10.1109/ICORR58425.2023.10304682
