Title,Year,DOI
DFL-TORO: A One-Shot Demonstration Framework for Learning Time-Optimal Robotic Manufacturing Tasks,2024,10.1109/ACCESS.2024.3486615
Biomimetic learning of hand gestures in a humanoid robot,2024,10.3389/fnhum.2024.1391531
Motion Planning of Redundant Robotic Arm Based on Human Arm Motion Principles,2024,10.1109/ICMA61710.2024.10632991
An Image-Based Imitation Learning Framework for Robotic Writing Tasks,2024,10.1109/M2VIP62491.2024.10746145
Vision Perception-based Adaptive Pushing Assisted Grasping Network for Dense Clutters,2024,10.23919/CCC63176.2024.10662371
Robots Adapting to the Environment: A Review on the Fusion of Dynamic Movement Primitives and Artificial Potential Fields,2024,10.1109/ACCESS.2024.3418573
Imitation Learning of Compression Pattern in Robotic-Assisted Ultrasound Examination Using Kernelized Movement Primitives,2024,10.1109/TMRB.2024.3472856
"Codeless, Inclusive, and End-to-End Robotized Manipulations by Leveraging Extended Reality and Digital Twin Technologies",2024,10.1109/HSI61632.2024.10613560
Enhancing Robotic Adaptability: Integrating Unsupervised Trajectory Segmentation and Conditional ProMPs for Dynamic Learning Environments,2024,10.1109/UralCon62137.2024.10718891
Online gait learning with Assist-As-Needed control strategy for post-stroke rehabilitation exoskeletons,2024,10.1017/S0263574723001431
Multi-agent Path Finding for Mixed Autonomy Traffic Coordination,2024,10.1109/IROS58592.2024.10802051
Multi-Terrain Adaptive Control for Knee Exoskeletons: Development and Experimental Evaluation,2024,10.1109/CAC63892.2024.10864914
Continuous Gait Phase Estimation and Torque Profile Generation Using Adaptive Dynamic Movement Primitives for Able-Bodied Individuals and Stroke Survivors,2024,10.1109/BioRob60516.2024.10719720
Acquiring Diverse Skills using Curriculum Reinforcement Learning with Mixture of Experts,2024,
Dynamic Via-points and Improved Spatial Generalization for Online Trajectory Generation with Dynamic Movement Primitives,2024,10.1007/s10846-024-02051-0
SuFIA: Language-Guided Augmented Dexterity for Robotic Surgical Assistants,2024,10.1109/IROS58592.2024.10802053
Safe and Individualized Motion Planning for Upper-limb Exoskeleton Robots Using Human Demonstration and Interactive Learning,2024,10.1109/ICRA57147.2024.10610552
A ProMPs-Based Framework for Robot Variable Impedance Skill Acquisition,2024,10.1109/ISoIRS63136.2024.00028
Towards the Analytical Computation of Time-Optimal Trajectories for Unicycle Robots in Corridor Environments,2024,10.23919/ECC64448.2024.10591028
Humanoid Grasping with Multi-Finger Dexterous Hands Based on DM-KMP,2024,10.1109/WRCSARA64167.2024.10685732
Hierarchical critic learning optimal control for lower limb exoskeleton robots with prescribed constraints,2024,10.1002/rnc.7075
A demonstration trajectory segmentation approach for wheelchair-mounted assistive robots,2024,10.1049/cit2.12358
Mixed Reality Teleoperation Assistance for Direct Control of Humanoids,2024,10.1109/LRA.2024.3349809
Robot teleoperation assisted by composite virtual fixtures in dynamic environment,2024,10.1108/IR-10-2024-0473
Robust and Adaptive Dexterous Manipulation With Vision-Based Learning From Multiple Demonstrations,2024,10.1109/TIE.2024.3503610
Learning Symbolic and Subsymbolic Temporal Task Constraints from Bimanual Human Demonstrations,2024,10.1109/IROS58592.2024.10802525
Intuitive teaching of medical device operation to clinical assistance robots,2023,10.1007/s11548-022-02802-0
Motion Primitives for Low Contact Force Magnetically-Driven Navigation of Endoscopic Capsules,2023,10.1109/TMRB.2023.3315484
Dynamic Movement Primitives Based Robot Skills Learning,2023,10.1007/s11633-022-1346-z
Turn-Taking Prediction for Human-Robot Collaborative Assembly Considering Human Uncertainty,2023,10.1115/1.4063231
A DMPs-based Approach for Human-like Robotic Movements,2024,10.1109/ICARSC61747.2024.10535923
Online Navigation Method for Mobile Robot Based on Thermal Compliance,2024,10.1109/TIE.2024.3360608
Motion Primitive Approach to Spacecraft Trajectory Design in a Multi-body System,2023,10.1007/s40295-023-00395-7
AL-ProMP: Force-relevant skills learning and generalization method for robotic polishing,2023,10.1016/j.rcim.2023.102538
Haptic Exploration of Unknown Objects for Robust In-Hand Manipulation,2023,10.1109/TOH.2023.3300439
Prim-LAfD: A Framework to Learn and Adapt Primitive-Based Skills from Demonstrations for Insertion Tasks,2023,10.1016/j.ifacol.2023.10.1748
Disturbance-Parametrized Robust Lattice-Based Motion Planning,2024,10.1109/TIV.2023.3296691
Adaptive Segmentation Control Method of Sheep Carcass Hind Legs Based on Contact State Perception; [基于接触状态感知的羊胴体后腿自适应分割控制方法],2023,10.6041/j.issn.1000-1298.2023.09.031
A Motion Planning Method for Robots Based on DMPs and Modified Obstacle-Avoiding Algorithm,2023,10.1109/TASE.2022.3202351
Leveraging Kernelized Synergies on Shared Subspace for Precision Grasping and Dexterous Manipulation,2023,10.1109/TCDS.2021.3110406
Multi-Abstractive Neural Controller: An Efficient Hierarchical Control Architecture for Interactive Driving,2023,10.1109/LRA.2023.3273421
Robotic peg-in-hole assembly based on reversible dynamic movement primitives and trajectory optimization,2023,10.1016/j.mechatronics.2023.103054
Incremental Learning of Full-Pose Via-Point Movement Primitives on Riemannian Manifolds,2024,10.1109/ICRA57147.2024.10610275
Applying Dynamic Movement Primitives to Motion Planning and Inverse Kinematics Problems of an Upper Limb Exoskeleton Robot,2024,10.1007/978-3-031-57460-3_15
Effects of Increased Entropy on Robustness of Reinforcement Learning for Robot Box-Pushing,2024,10.1007/978-3-031-59257-7_10
Enhanced task parameterized dynamic movement primitives by GMM to solve manipulation tasks,2023,10.1108/RIA-07-2022-0199
GAN-Based Editable Movement Primitive From High-Variance Demonstrations,2023,10.1109/LRA.2023.3285473
SLoMo: A General System for Legged Robot Motion Imitation From Casual Videos,2023,10.1109/LRA.2023.3313937
Adaptive Robot-Human Handovers with Preference Learning,2023,10.1109/LRA.2023.3306280
A Probabilistic Dynamic Movement Primitives Framework on Human Hand Motion Prediction for an Object Transfer Scenario,2023,10.1016/j.ifacol.2023.10.1022
Robot Learning by Demonstration with Dynamic Parameterization of the Orientation: An Application to Agricultural Activities,2023,10.3390/robotics12060166
Human–robot skill transmission for mobile robot via learning by demonstration,2023,10.1007/s00521-021-06449-x
Learning optimal controllers: A dynamical motion primitive approach,2023,10.1016/j.ifacol.2023.10.1242
Rule-Based Safe Probabilistic Movement Primitive Control via Control Barrier Functions,2023,10.1109/TASE.2022.3217468
Research on Robot Screwing Skill Method Based on Demonstration Learning,2024,10.3390/s24010021
Motion optimization for safe robot–environment interaction with force constraints,2023,10.1049/cth2.12424
Research on Optimized Teaching Strategy and BPNN-DMPs Trajectory Learning Model of Massage Robot; [按摩机器人优化示教策略及 BPNN-DMPs 轨迹学习模型],2023,10.12141/j.issn.1000-565X.230027
Dynamic Multiaction Recognition and Expert Movement Mapping for Closed Pelvic Reduction,2023,10.1109/TII.2022.3220872
A DMP-Based Motion Generation Scheme for Robotic Mirror Therapy,2023,10.1109/TMECH.2023.3255218
Combining Social and Intrinsically Motivated Learning for Multitask Robot Skill Acquisition,2023,10.1109/TCDS.2021.3069341
Adaptive Symmetry Reference Trajectory Generation in Shared Autonomy for Active Knee Orthosis,2023,10.1109/LRA.2023.3264767
Encoding Variable Stiffness Skills with Interaction Force and Motion Information for Robot-Environment Interaction,2024,10.1109/ICICIP60808.2024.10477803
Search-based task and motion planning for hybrid systems: Agile autonomous vehicles,2023,10.1016/j.engappai.2023.105893
Mixed Orientation ProMPs and Their Application in Attitude Trajectory Planning,2024,10.1007/978-981-97-0885-7_14
Learning and Generalization of Dual-Robot Cooperative Handling Trajectory Based on Dynamic Movement Primitives; [基于 DMPs 的双机器人协同搬运轨迹的学习与泛化],2023,10.12141/j.issn.1000-565X.230013
Composite dynamic movement primitives based on neural networks for human–robot skill transfer,2023,10.1007/s00521-021-05747-8
Dynamic Movement Primitives Modulation-Based Compliance Control for a New Sitting/Lying Lower Limb Rehabilitation Robot,2024,10.1109/ACCESS.2024.3376391
