Title,Year,DOI
Phase-Synchronized Learning of Periodic Compliant Movement Primitives (P-CMPs),2020,10.3389/fnbot.2020.599889
Learning Coordinated Vehicle Maneuver Motion Primitives from Human Demonstration,2018,
Movement Primitives via Optimization,2015,
Learning and Adaptation of Periodic Motion Primitives Based on Force Feedback and Human Coaching Interaction,2014,
A Proposed Architecture for Autonomous Operations in Backhoe Machines,2016,10.1007/978-3-319-08338-4_111
Research on Robot Screwing Skill Method Based on Demonstration Learning,2024,10.3390/s24010021
Path Integral Learning of Multidimensional Movement Trajectories,2013,10.1063/1.4825679
Learning movement primitive libraries through probabilistic segmentation,2017,10.1177/0278364917713116
Human Intention Inference and On-Line Human Hand Motion Prediction for Human-Robot Collaboration,2019,10.1109/iros40897.2019.8968192
Incremental statistical learning for integrating motion primitives and language in humanoid robots,2016,10.1007/s10514-015-9486-4
Human-robot collaborative object transfer using human motion prediction based on Cartesian pose Dynamic Movement Primitives,2021,10.1109/ICRA48506.2021.9562035
Probabilistic Movement Primitives Based on Weight Combination,2022,10.1109/ICARM54641.2022.9959162
"Toward robot-agnostic home appliance operation: a task execution framework using motion primitives, ontology, and GUI",2022,10.1080/01691864.2022.2070422
A Modular Framework for Motion Planning Using Safe-by-Design Motion Primitives,2019,10.1109/TRO.2019.2923335
Motion planning with adaptive motion primitives for modular robots,2015,10.1016/j.asoc.2015.05.002
Dynamic Movement Primitives and Force Feedback: Teleoperation in Precision Grinding Process,2017,
Rich Periodic Motor Skills on Humanoid Robots: Riding the Pedal Racer,2014,
Adapting periodic motion primitives to external feedback: modulating and changing the motion,2014,
Incremental learning of full body motion primitives and their sequencing through human motion observation,2012,10.1177/0278364911426178
A2ML: A general human-inspired motion language for anthropomorphic arms based on movement primitives,2019,10.1016/j.robot.2018.10.006
Learning and generating vehicle motion primitives from human-driving data,2025,10.1017/S0263574724001681
Learning Efficient Omni-directional Capture Stepping for Humanoid Robots from Human Motion and Simulation,2018,
A Novel Trajectory Generation Method for Robot Control,2012,10.1007/s10846-012-9683-8
Exploration in Structured Space of Robot Movements for Autonomous Augmentation of Action Knowledge,2015,
Collaborative robot trajectory tracking control based on DS-KMP algorithm,2025,10.1007/s41315-025-00433-7
A New DMP Scaling Method for Robot Learning by Demonstration and Application to the Agricultural Domain,2024,10.1109/ACCESS.2023.3349093
Image-based anti-interference robotic Chinese character writing system,2024,10.1017/S0263574724000018
Automatic regrouping of trajectories based on classification and regression tree,2020,
Online gait learning with Assist-As-Needed control strategy for post-stroke rehabilitation exoskeletons,2024,10.1017/S0263574723001431
Pattern Analysis and Parameters Optimization of Dynamic Movement Primitives for Learning Unknown Trajectories,2020,10.1109/IROS45743.2020.9340702
Phase State System for Generating Interactive Behaviors for Humanoid Robots,2022,10.1007/978-3-031-04870-8_58
Demonstration Learning and Generalization of Robotic Motor Skills Based on Wearable Motion Tracking Sensors,2023,10.1109/TIM.2023.3288240
Coordinated hierarchical control of space robotic safe manipulation with load sharing,2023,10.1016/j.actaastro.2022.10.030
Model predictive optimization for imitation learning from demonstrations,2023,10.1016/j.robot.2023.104381
Parametrization of Robotic Deburring Process with Motor Skills from Motion Primitives of Human Skill Model,2017,
Learning Physical Human-Robot Interaction With Coupled Cooperative Primitives for a Lower Exoskeleton,2019,10.1109/TASE.2018.2886376
Planning of goal-oriented motion from stochastic motion primitives and optimal controlling of joint torques in whole-body,2017,10.1016/j.robot.2017.01.013
Continuous Phase Estimation in a Variety of Locomotion Modes using adaptive Dynamic Movement Primitives,2023,10.1109/ICORR58425.2023.10304682
