Title,Year,DOI
Active sensor fusion for collision avoidance in behaviour-based mobile robots,1998,
Scylax - Preference based Personalized Tour Planner with Virtual Reality,2016,
DECENTRALIZED FORMATION CONTROL OF MULTIPLE AUTONOMOUS UNDERWATER VEHICLES,2013,10.2316/Journal.206.2013.4.206-3613
The future of embodied artificial intelligence: Machine consciousness?,2004,
Constant Bearing Flocking,2022,10.1007/978-3-031-20176-9_26
Anticipatory robot navigation by simultaneously localizing and building a cognitive map,2003,
"Moral Decision Making in Autonomous Systems: Enforcement, Moral Emotions, Dignity, Trust, and Deception",2012,10.1109/JPROC.2011.2173265
Systematic Literature Review of Swarm Robotics Strategies Applied to Target Search Problem with Environment Constraints,2021,10.3390/app11052383
Emotion-sensitive robots: A new paradigm for human-robot interaction,2004,
A fully modular online controller for robot navigation in static and dynamic environments,2003,
Spatio-temporal case-based reasoning for behavioral selection,2001,
Biohybrid Behavior-Based Navigation with Obstacle Avoidance for Cyborg Insect in Complex Environment,2025,10.1089/soro.2024.0082
Internalized plans for communication-sensitive robot team behaviors,2003,
An Ethology-Based Hybrid Control Architecture for an Autonomous Underwater Vehicle for Performing Multiple Tasks,2013,10.1109/JOE.2012.2233313
Utilising scripting language for unmanned and automated guided vehicles operating within row crops,2008,10.1016/j.compag.2008.01.009
A motion controller for compliant four-wheel-steering robots,2006,10.1109/ROBIO.2006.340256
Motion generation for humanoid robots with automatically derived behaviors,2003,
Assessment of Neurological Impairment and Recovery Using Statistical Models of Neurologically Healthy Behavior,2023,10.1177/15459683221115413
Real-time adaptive fuzzy motivations for evolutionary behavior learning by a mobile robot,2006,
Evolving hierarchical robot behaviours,1997,10.1016/S0921-8890(97)00040-7
Behavior-based autonomous robot navigation on challenging terrain: A dual fuzzy logic approach,2007,10.1109/FOCI.2007.372175
Architectural mechanisms for dynamic changes of behavior selection strategies in behavior-based systems,2004,10.1109/TSMCB.2004.837309
Human Activity Recognition Using Body Contour Parameters Extracted from Depth Images,2013,10.1166/jmihi.2013.1180
Autonomous Behavior-Based Switched Top-Down and Bottom-Up Visual Attention for Mobile Robots,2010,10.1109/TRO.2010.2062571
Automan: A psychologically based model of a human driver,2003,
Human Instruction Recognition and Self Behavior Acquisition based on State Value,2009,10.1109/FUZZY.2009.5277091
Leaderless consensus control of nonlinear multi-agent systems under directed topologies subject to input saturation using adaptive event-triggered mechanism,2021,10.1016/j.jfranklin.2021.06.014
A New Navigation of Behavior-Based Olfactory Mobile Robot,2014,10.4028/www.scientific.net/AMM.446-447.1255
Complex Lane Change Behavior in the Foresighted Driver Model,2015,10.1109/ITSC.2015.284
Artificial consciousness and the consciousness-attention dissociation,2016,10.1016/j.concog.2016.08.011
Wireless Sensor Network for Wildlife Tracking and Behavior Classification of Animals in Donana,2016,10.1109/LCOMM.2016.2612652
Extraction of Behavior Primitives in Human Standing-up Motion for Development of Power Assisting Machine,2009,
Grounding and the entailment structure in robots and artificial life,1995,
Formation Control of Multiple Nonholonomic Mobile Robots Via Dynamic Feedback Linearization,2009,
Shaping: a multiple contingencies analysis and its relevance to behaviour-based robotics,2001,10.1080/09540090110096196
Dynamic Leader Allocation in Multi-robot Systems Based on Nonlinear Model Predictive Control,2020,10.1007/s10846-019-01064-4
Behaviour cooperation by negation for mobile robots,2006,10.1109/ROBIO.2006.340362
Off-road Autonomous Vehicles Traversability Analysis and Trajectory Planning Based on Deep Inverse Reinforcement Learning,2020,10.1109/iv47402.2020.9304721
Analyzing Human Decision Making Process with Intention Estimation Using Cooperative Pattern Task,2017,10.1007/978-3-319-63703-7_23
Scalable Task Assignment for Heterogeneous Multi-Robot Teams,2013,10.5772/55489
Arbitrary Trajectory Tracking of a Mobile Robot by an Image-based Fuzzy Controller,2012,
Multi-Tasking of Competing Behaviors on a Robot Manipulator,2013,
A topological map based navigation system for mobile robotics,1997,
Behavior-based path planning and tracking control of a nonholonomic mobile robot,2003,10.1109/AIM.2003.1225072
A Non-Contextual Method for Determining the Degree of Autonomy to Develop in a Mobile Robot,2017,10.1016/j.ifacol.2017.12.057
Safety Analysis and Countermeasures for System Interchange Operation Based on Geometric Components and Driving Behavior,2020,10.1109/icacr51161.2020.9265516
Linking Recognition Accuracy and User Experience in an Affective Feedback Loop,2014,10.1109/TAFFC.2014.2326870
Behavior-based tactical navigational and mobility control of tandem ground robotic vehicles,2000,10.1117/12.391648
FPGA based Hexapod Robot Navigation using Arbitration of Fuzzy Logic Controlled Behaviors,2019,10.1109/icat47117.2019.8939030
"BOBCAT: Behaviors, Objectives and Binary states for Coordinated Autonomous Tasks",2022,10.1109/IROS47612.2022.9981135
Emotional modulation of peripersonal space impacts the way robots interact,2015,10.7551/978-0-262-33027-5-ch076
Emergent construction of artificial immune networks for autonomous mobile robots,1997,
Cooperative Behavior-based Control of Decentralized Mobile Robots on an Overhead Box Carrying Task,2008,10.1109/ECTICON.2008.4600513
Connecting a cognitive architecture to robotic perception,2012,10.1117/12.919417
Multi-range traversability indices for terrain-based navigation,2002,
Human-Like Motion Planning Based on Game Theoretic Decision Making,2019,10.1007/s12369-018-0487-2
Human-to-Robot Object Handover using a Behavioural Position-based Force Control Approach,2019,10.1109/ica-symp.2019.8646258
Flexible real-time mobile robotic architecture based on behavioural models,2001,10.1016/S0952-1976(01)00029-X
Decentralised aerial swarm for adaptive and energy efficient transport of unknown loads,2021,10.1016/j.swevo.2021.100957
Conditional particle filters for simultaneous mobile robot localization and people-tracking,2002,
Behaviour-based versus monolithic navigation architecture,2000,
Safe Navigation of a Wall-Climbing Robot by Methods of Risk Prediction and Suitable Counteractive Measures,2013,
GSPN (Generalized Stochastic Petri Nets) based navigation behavior control of an indoor service robot,2009,
A trust-based mechanism for drones in smart cities,2022,10.1049/smc2.12039
Social Coordination for Looking-Together Situations,2018,
Complexity in the use of 5G technology in China: An exploration using fsQCA approach,2023,10.3233/JIFS-223129
Autonomous acquisition of cooperative behavior based on a theory of mind using parallel Genetic Network Programming,2011,
On Data Representation in Reactive Systems Based on Activity Trace Concept,2010,
Vision-based door-traversal for autonomous mobile robots,2000,
On the length of dynamical system control programs,2008,
Behavior based mobile robot in automatic assembly,2005,10.1109/ISATP.2005.1511445
Design of Legible Autonomous Leading Behavior Based on Dogs' Approach,2015,
Warmth and Competence to Predict Human Preference of Robot Behavior in Physical Human -Robot Interaction,2020,
Research on Cobot Action Decision-Making Method Based on Intuitionistic Fuzzy Set and Game Theory,2022,10.1109/ACCESS.2022.3205305
Exponential Synchronization of a Class of Chaotic Neural Network,2012,
ICARS : Integrated Control Architecture for the Robotic mediator in Smart environments A Software Framework for the Robotic Mediator collaborating with Smart Environments,2012,10.1109/HPCC.2012.225
Towards an Engagement-Aware Attentive Artificial Listener for Multi-Party Interactions,2021,10.3389/frobt.2021.555913
From RoboLab to Aibo: A behavior-based interface for educational robotics,2007,
Dynamic Investigation of a Rolling Locomotion System Based on a Tensegrity Structure with Spatially Curved Compressed Members,2024,10.1007/978-3-031-56492-5_32
A wave-shaped electrode flexible sensor capable of sensitively responding to wrinkle excitation for a multifunctional human-computer interaction system,2024,10.1007/s12274-023-6344-0
Learning from history for behavior-based mobile robots in non-stationary conditions,1998,10.1023/A:1007496725428
Approach for Obstacle Avoidance Fuzzy Logic Control of An Elderly-assistant and Walking-assistant Robot Using Ultrasonic Sensors,2018,
Fuzzy Based Obstacle Avoidance System for Autonomous Mobile Robot,2010,10.1109/AQTR.2010.5520862
Artificial intelligence: an overview of research trends and future directions,2025,10.1108/IJCHM-03-2024-0322
Hybrid control architecture of mobile robot based on subsumption architecture,2006,
Moving Toward an Intelligent Interactive Social Engagement Framework for Information Gathering,2017,
Toward spinozist robotics: Exploring the minimal dynamics of Behavioral preference,2007,10.1177/1059712307084687
Attentional Modulation of Mutually Dependent Behaviors,2010,
Intelligence computing for direct human-robot communication using natural language and cognitive graphics,1997,10.1109/CIRA.1997.613877
An arrovian analysis on the multi-robot task allocation problem: Analyzing a behavior-based architecture,2021,10.1016/j.robot.2021.103839
Recognition and simulation of wushu training behavior based on virtual reality technology,2017,
Design of intelligent mechatronical systems with high-level Petri nets,2003,10.1109/AIM.2003.1225098
RepAtt: Achieving Swarm Coordination through Chemotaxis,2020,10.1109/case48305.2020.9216993
Biologically inspired control of autonomous robots,1996,10.1016/0921-8890(96)00022-X
A Model Based Approach to Modular Multi-Objective Robot Control,2011,10.1007/s10846-010-9523-7
Robotic comfort zones,2000,10.1117/12.403722
Moth-inspired chemical plume tracing on an autonomous underwater vehicle,2006,10.1109/TRO.2006.870627
BELBIC-SLIDING MODE CONTROL OF ROBOTIC MANIPULATORS WITH UNCERTAINTIES AND SWITCHING CONSTRAINTS,2017,
Using genetic algorithms to evolve the control rules of a swarm of UAVs,2005,
BEHAVIOUR TREE BASED CONTROL FOR EFFICIENT NAVIGATION OF HOLONOMIC ROBOTS,2014,10.2316/Journal.206.2014.1.206-3788
Formation control of cooperative robots with limited sensing using a virtual robot as reference,2009,
Swarm robots aggregation formation control inspired by fish school,2007,10.1109/ROBIO.2007.4522266
The service robot MOPS:: First operating experiences,2001,10.1016/S0921-8890(00)00120-2
Adaptive Robotic Tutors that Support Self-Regulated Learning: A Longer-Term Investigation with Primary School Children,2018,10.1007/s12369-017-0458-z
Sensor-based fuzzy reactive navigation of a mobile robot through local target switching,1999,10.1109/5326.777079
Integration of soft computing towards autonomous legged robots,2003,
DECENTRALIZED MULTI-ROBOT TEAMS USING WHEELED MANIPULATION FOR OBJECT TRANSPORTATION,2012,
Evaluation of robot swarm control methods for underwater mine countermeasures,2004,
Evolving behaviors for bounded-flow tracking control of second-order dynamical systems,2019,10.1016/j.engappai.2018.10.001
A comparison between a fuzzy behavioral algorithm and a vector polar histogram algorithm for mobile robot navigation,2007,
Hybrid teleoperated/cooperative multirobot system for complex retrieval operations,1996,10.1117/12.256330
An execution control method for the Aerostack aerial robotics framework,2019,10.1631/FITEE.1800552
Cooperative Passing Based on Chaos Theory for Multiple Robot Swarms,2023,10.20965/jrm.2023.p0969
"Nonlinear, Phase-Based Oscillator to Generate and Assist Periodic Motions",2017,10.1115/1.4036023
Unsupervised learning to recognize environments from behavior sequences in a mobile robot,1998,
"Design, simulation and experimental analysis of fiber-reinforced silicone actuators",2024,10.12989/sem.2024.91.2.211
"Enabling an autonomous agent sharing its minds, describing its conscious contents",2023,10.1016/j.cogsys.2023.03.001
Multi-robot concurrent learning of fuzzy rules for cooperation,2005,
Natural Behavior based Teleoperation for Dual Robot Manipulators Mounted on a Wheelchair,2015,
BEHAVIOUR BASED MULTI-ROBOT INTEGRATED EXPLORATION,2011,
Path-finding in dynamic environments with PDDL-planners,2013,
Application of fuzzy control to a sonar-based obstacle avoidance mobile robot,2000,10.1109/CCA.2000.897461
Topological Frontier-Based Exploration and Map-Building Using Semantic Information,2019,10.3390/s19204595
Smart interface development for Sensor Data Analytics in Internet of Robotic things,2019,
Fuzzy behavior hierarchies for multi-robot control,2002,10.1002/int.10032
Towards a New Computational Affective System for Personal Assistive Robots,2020,10.1109/siu49456.2020.9302238
Intelligent Control of Multi-Agent System based on Multi-Objective Behavior Coordination,2008,
Envisioning Cognitive Robots for Future Space Exploration,2010,10.1117/12.853284
Planning-driven Behavior Selection Network for Controlling a Humanoid Robot,2014,
"Framework for the implementation of vision-based, fuzzy-logic navigational algorithms for a mobile robot.",1996,10.1117/12.256289
PROMETHEUS DATABASE: A MULTIMODAL CORPUS FOR RESEARCH ON MODELING AND INTERPRETING HUMAN BEHAVIOR,2009,
Self-Healing and shape memory reconfigurable Poly(urethane-urea-amide) elastomers containing multiple dynamic bonds for improving performance of 4D printout,2024,10.1016/j.cej.2024.149933
A Method of Generating a Dialogue Pattern to Induce Awareness Based on a Reflection Support Agent,2019,10.1007/978-3-030-22219-2_32
From modern philosophy to intelligent robot,2002,
Review of key technologies of climbing robots,2023,10.1007/s11465-023-0764-0
A behaviour-based approach to robotic grasp formulation: experimental evaluation in a food product handling application.,1997,
Behavior-Based Switch-Time MPC for Mobile Robots,2012,
Design of Emotion Expressing Behavior Based on LMA for Aerial Robot,2014,10.4028/www.scientific.net/AMM.494-495.1170
A Behavior Based Control and Learning Approach to Real Robots,2009,
A foremost-policy reinforcement learning based ART2 neural network and its learning algorithm,2005,
Cleaning Behavior Estimation for Self-Supported Cognitive Rehabilitation System,2018,
Designing Enjoyable Motion-Based Play Interactions with a Small Humanoid Robot,2014,10.1007/s12369-013-0212-0
Adaptive obstacle avoidance control strategy for a formation under a narrow alleyway environment,2024,10.1177/09596518231188488
Smooth collision avoidance in human-robot coexisting environment,2010,10.1109/IROS.2010.5649673
Simulation of Pattern Formation of Swarm withMinimum Shape Parameters,2020,10.1109/icievicivpr48672.2020.9306556
Behavior based robot localisation using stereo vision,2008,
Spatial Computing with Labels,2008,10.1109/SASOW.2008.42
Construction of wireless ad hoc network for lifelog based physical & informational support system,2005,10.1109/IROS.2005.1544964
Hand It Over or Set It Down: A User Study of Object Delivery with an Assistive Mobile Manipulator,2009,
Two-stage fuzzy logic-based controller for mobile robot navigation,2006,10.1109/ICMA.2006.257683
Mobile Robot Obstacle Avoidance Techniques,2014,10.1166/asl.2014.5683
Towards Social Robots: Designing an Emotion-Based Architecture,2011,10.1007/s12369-010-0087-2
Distributed multisensor integration in a cooperative multirobot system,1995,10.1117/12.220952
The Active Front Steering Control Strategy Based on Driver Behavior,2013,10.4028/www.scientific.net/AMM.373-375.1277
Layered Framework For Formation Control of Multiple Mobile Robots - A State Based Approach,2009,
Behavior-Based intelligent robotic technologies in industrial applications,2007,
Personalization of Gaze Direction Estimation with Deep Learning,2016,10.1007/978-3-319-46073-4_20
Distributed behavior-based control architecture for a wall climbing robot,1997,
Control of nonholonomic mobile manipulators for cooperative object transportation,2014,
APEX: affordance-based plan executor for indoor robotic navigation,2024,10.1080/01691864.2024.2353119
Map-Reduce-Style Job Offloading Using Historical Manufacturing Behavior for Edge Devices in Smart Factory,2018,10.1109/LRA.2018.2847746
Adoption of a deep learning-based neural network model in the psychological behavior analysis of resident tourism consumption,2022,10.3389/fpubh.2022.995828
Behavior-based neuro-fuzzy controller for mobile robot navigation,2002,
Collective unary decision-making by decentralized multiple-robot systems applied to the task-sequencing problem,2010,10.1007/s11721-010-0042-8
Polymorphic autonomous architecture for mobile robot navigation,1999,
Fusion of Multiple Behaviors Using Layered Reinforcement Learning,2012,10.1109/TSMCA.2012.2183349
Personal assistant robot,2005,
Behavior Based Rescue Robot Audio Navigation and Obstacle Avoidance,2012,
A flexible architecture for driver assistance,1999,10.1117/12.369241
Designing Robot Behavior Based on Fictional Sidekick Characters,2018,10.1145/3173386.3176912
Multi-drive control for in-pipe snakelike heterogeneous modular micro-robots,2007,10.1109/ROBIO.2007.4522211
Implementation of behaviour based robot with sense of smell and sight,2015,10.1016/j.procs.2015.12.300
"Behavior Based Control of Robotic Payloads for Detection, Neutralization and Interrogation of Explosive Hazards",2010,10.1117/12.855188
Periodic activations of behaviours and emotional adaptation in behaviour-based robotics,2010,10.1080/09540091003749691
Situation recognition for behavior based mobile robots,1995,10.1117/12.228985
Driving Decision and Control for Automated Lane Change Behavior based on Deep Reinforcement Learning,2019,
Reverse-Engineering of Behavior-Based Robot Components,2024,10.1007/978-3-031-44981-9_27
FORMAL SPECIFICATION FOR BEHAVIOR-BASED MOBILE ROBOTS,1994,10.1117/12.167486
Review of Electronics-Free Robotics: Toward a Highly Decentralized Control Architecture,2022,10.20965/jrm.2022.p0202
Towards a formal design of behaviors for autonomous robots,2006,
SUPERVISORY CONTROL OF FUZZY DISCRETE EVENT SYSTEMS AND ITS APPLICATION TO MOBILE ROBOT NAVIGATION,2009,
Situation-oriented behavior-based stereo vision to gain robustness and adaptation in manipulator control,1999,10.1117/12.360287
The null-space-based behavioral control for soccer-playing mobile robots,2005,
Model Predictive Feed Rate Control for a Milling Machine,2016,10.1016/j.ifacol.2016.07.542
Incorporating user feedback for handling ambiguity in robot natural language interfaces,2006,
A Behavioural Control Strategy of Human-Human Interaction in an Object Transfer Task,2014,
Optimal switching surfaces in behavior-based robotics,2006,10.1109/CDC.2006.376888
INTEGRATION OF REPRESENTATION INTO GOAL-DRIVEN BEHAVIOR-BASED ROBOTS,1992,10.1109/70.143349
Performance Analysis of EKF and UKF for Estimating Tire Longitudinal and Side Angle Slip,2016,10.1051/matecconf/20167004002
Reinforcement learning for facilitating human-robot-interaction in manufacturing,2020,10.1016/j.jmsy.2020.06.018
A wheelchair steered through voice commands and assisted by a reactive fuzzy-logic controller,2002,10.1023/A:1016363605613
A Model for Synthesizing a Combined Verbal and NonVerbal Behavior Based on Personality Traits in Human-Robot Interaction,2013,
Behavior-based learning fuzzy rules for mobile robots,2002,
Challenges in the Design of Smart Vehicular Cyber Physical Systems with Human in the Loop,2017,
Behavior coordination and its modification on a brachiation-type mobile robot,2000,10.1163/156855300741717
Formation Control Design for Real Swarm Robot Using Fuzzy Logic,2017,
Integration of coordination architecture and behavior fuzzy learning in quadruped walking robots,2007,10.1109/TSMCC.2007.897491
Reinforcement learning for a vision based mobile robot,2000,
A self-adjusting oscillator controller for robots exploring dynamic or unknown environments,2002,
Automatic Verification of Autonomous Robot Missions,2014,
Behavior-based search using small autonomous mobile robot vehicles,1998,
Design Principle for Social Robot Behavior Based on Communication Activity,2017,10.1145/3029798.3038306
Animats: Computer-simulated animals in behavioral research,1998,
Complex Systems and Perception,2009,
Remixing Playware,2014,
SONAR-BASED BEHAVIORS FOR A BEHAVIOR-BASED MOBILE ROBOT,1993,
Proposal of Design Policy of Therapy Robots System Based on Relaxation State,2017,
The Effects of AI-Human-Interaction to Value Creation in Multi-actor Systems: How AI Shapes Digital B2B Sales,2019,10.1145/3340481.3342736
Machine vision and fuzzy logic-based navigation control of a goal-oriented mobile robot,2016,10.1177/1059712316645845
Dynamic Neural Field as Framework for Behaviour Coordination in Mobile Robots,2012,
Mobility planning for autonomous navigation multiple robots in unstructured environments,1998,
Behavior-Based Evacuation Planning,2010,10.1109/ROBOT.2010.5509502
Behavior Based Water Depth Estimation for Diver Type Small Humanoid Robot,2009,
Adapting to environmental dynamics with an artificial circadian system,2020,10.1177/1059712319846854
Vision-based behavior control of autonomous systems by fuzzy reasoning,1999,
A flexible control architecture for mobile robots: An application for a walking robot,2001,10.1023/A:1008169919184
Distributed Controller for Roaming Robot Formations using Local Sensing and Limited Range Communications,2008,
Learning performance in evolutionary behavior based mobile robot navigation,2007,
"Goal Directed, State and Behavior based Navigation Algorithm for Smart Robosofa Furniture",2011,10.5755/j01.eee.116.10.885
Collective Behavior Acquisition of Real Robotic Swarms using Deep Reinforcement Learning,2018,10.1109/IRC.2018.00038
Role of the cerebellum in time-critical goal-oriented behaviour: Anatomical basis and control principle,2001,
Development of indoor mobile guiding robot with fluorescent light detecting vision sensor,1997,
Soft Computing-Based Control System of Intelligent Robot Navigation,2020,10.1007/978-3-030-42058-1_32
Using hierarchical fuzzy behaviors in the RoboCup domain,2003,
An outdoor robots system for autonomous mobile all-purpose platform,1996,10.1016/0921-8890(95)00065-8
